group,lang,path,label,bodyWords,proseWords,proseChars,sentences,uniqueSentences,dupSentenceRatio,faqDetails,faqLd,nnMasked,nnRaw,nnPath,templateShare50,templateShare10,templateSentShare,vsReuseFromTld
tld,zh,/tld/sg,.sg,953,766,989,35,35,0,3,3,0.304,0.214,/tld/hk,0.26,0.341,0.457,
tld,en,/tld/sh,.sh,479,339,1760,33,33,0,3,3,0.197,0.129,/tld/io,0.291,0.307,0.455,
tld,zh,/tld/sh,.sh,709,554,763,34,34,0,3,3,0.234,0.17,/tld/gg,0.337,0.354,0.5,
tld,en,/tld/shoes,.shoes,569,401,2208,38,38,0,3,3,0.239,0.147,/tld/toys,0.264,0.31,0.421,
tld,zh,/tld/shoes,.shoes,814,631,974,36,36,0,3,3,0.328,0.229,/tld/toys,0.34,0.404,0.472,
tld,en,/tld/shop,.shop,525,341,1794,35,35,0,3,3,0.206,0.135,/tld/news,0.31,0.329,0.457,
tld,zh,/tld/shop,.shop,765,563,761,35,35,0,3,3,0.242,0.178,/tld/vip,0.344,0.373,0.486,
tld,en,/tld/shopping,.shopping,604,441,2526,38,38,0,3,3,0.268,0.155,/tld/place,0.259,0.309,0.395,
tld,zh,/tld/shopping,.shopping,841,666,1081,34,34,0,3,3,0.35,0.208,/tld/place,0.336,0.402,0.471,
tld,en,/tld/show,.show,564,408,2056,38,38,0,3,3,0.189,0.127,/tld/house,0.261,0.308,0.395,
tld,zh,/tld/show,.show,829,656,948,36,36,0,3,3,0.26,0.181,/tld/international,0.334,0.381,0.472,
tld,en,/tld/singles,.singles,604,439,2468,37,37,0,3,3,0.267,0.149,/tld/clothing,0.263,0.321,0.432,
tld,zh,/tld/singles,.singles,878,697,1077,35,35,0,3,3,0.357,0.219,/tld/clothing,0.326,0.383,0.486,
tld,en,/tld/site,.site,546,361,1883,35,35,0,3,3,0.213,0.144,/tld/online,0.295,0.313,0.457,
tld,zh,/tld/site,.site,821,618,799,35,35,0,3,3,0.235,0.176,/tld/vip,0.323,0.338,0.486,
tld,en,/tld/sk,.sk,601,438,2400,36,36,0,3,3,0.36,0.253,/tld/ro,0.247,0.317,0.417,
tld,zh,/tld/sk,.sk,930,755,964,37,37,0,3,3,0.472,0.331,/tld/ro,0.277,0.468,0.432,
tld,en,/tld/skin,.skin,552,399,2241,37,37,0,3,3,0.304,0.222,/tld/makeup,0.279,0.31,0.432,
tld,zh,/tld/skin,.skin,821,654,917,34,34,0,3,3,0.366,0.28,/tld/makeup,0.339,0.379,0.5,
tld,en,/tld/so,.so,467,332,1753,33,33,0,3,3,0.192,0.155,/tld/gg,0.288,0.292,0.394,
tld,zh,/tld/so,.so,689,542,738,33,33,0,3,3,0.234,0.182,/tld/gg,0.349,0.351,0.485,
tld,en,/tld/soccer,.soccer,607,434,2319,40,40,0,3,3,0.237,0.163,/tld/hockey,0.257,0.299,0.4,
tld,zh,/tld/soccer,.soccer,872,680,1002,36,36,0,3,3,0.345,0.227,/tld/hockey,0.337,0.381,0.472,
tld,en,/tld/social,.social,491,340,1942,34,34,0,3,3,0.206,0.131,/tld/cloud,0.318,0.334,0.441,
tld,zh,/tld/social,.social,746,583,973,34,34,0,3,3,0.222,0.162,/tld/bike,0.34,0.36,0.471,
tld,en,/tld/software,.software,519,384,2164,39,39,0,3,3,0.209,0.128,/tld/marketing,0.292,0.318,0.385,
tld,zh,/tld/software,.software,785,638,1010,35,35,0,3,3,0.263,0.183,/tld/consulting,0.339,0.377,0.457,
tld,en,/tld/solar,.solar,575,409,2202,36,36,0,3,3,0.233,0.146,/tld/repair,0.275,0.309,0.417,
tld,zh,/tld/solar,.solar,852,674,962,34,34,0,3,3,0.286,0.188,/tld/taxi,0.338,0.376,0.471,
tld,en,/tld/solutions,.solutions,539,376,2080,36,36,0,3,3,0.199,0.119,/tld/software,0.283,0.298,0.417,
tld,zh,/tld/solutions,.solutions,820,645,1014,36,36,0,3,3,0.249,0.186,/tld/services,0.314,0.352,0.444,
tld,en,/tld/spa,.spa,576,411,2168,35,35,0,3,3,0.231,0.13,/tld/dentist,0.268,0.316,0.457,
tld,zh,/tld/spa,.spa,855,676,963,34,34,0,3,3,0.294,0.18,/tld/dentist,0.302,0.361,0.5,
tld,en,/tld/space,.space,487,316,1766,34,34,0,3,3,0.216,0.135,/tld/vip,0.333,0.35,0.471,
tld,zh,/tld/space,.space,726,535,733,35,35,0,3,3,0.255,0.181,/tld/link,0.373,0.392,0.486,
tld,en,/tld/store,.store,552,369,1809,35,35,0,3,3,0.194,0.127,/tld/art,0.291,0.306,0.457,
tld,zh,/tld/store,.store,792,590,831,36,36,0,3,3,0.226,0.174,/tld/vip,0.329,0.348,0.472,
tld,en,/tld/stream,.stream,586,433,2352,37,37,0,3,3,0.192,0.115,/tld/pictures,0.249,0.28,0.432,
tld,zh,/tld/stream,.stream,876,708,1033,35,35,0,3,3,0.233,0.155,/tld/fashion,0.305,0.334,0.486,
tld,en,/tld/studio,.studio,504,333,1721,33,33,0,3,3,0.21,0.132,/tld/club,0.32,0.337,0.485,
tld,zh,/tld/studio,.studio,739,550,763,34,34,0,3,3,0.263,0.181,/tld/design,0.366,0.381,0.5,
tld,en,/tld/study,.study,559,396,2135,36,36,0,3,3,0.238,0.177,/tld/courses,0.283,0.303,0.417,
tld,zh,/tld/study,.study,796,621,947,33,33,0,3,3,0.345,0.262,/tld/courses,0.343,0.369,0.485,
tld,en,/tld/style,.style,553,397,2083,38,38,0,3,3,0.209,0.126,/tld/love,0.277,0.325,0.421,
tld,zh,/tld/style,.style,825,655,1004,36,36,0,3,3,0.264,0.199,/tld/international,0.323,0.373,0.472,
tld,en,/tld/supplies,.supplies,584,415,2281,36,36,0,3,3,0.194,0.123,/tld/diamonds,0.257,0.286,0.444,
tld,zh,/tld/supplies,.supplies,844,657,1037,36,36,0,3,3,0.266,0.207,/tld/diamonds,0.314,0.351,0.472,
tld,en,/tld/supply,.supply,569,401,2352,38,38,0,3,3,0.234,0.125,/tld/management,0.284,0.312,0.421,
tld,zh,/tld/supply,.supply,835,651,983,34,34,0,3,3,0.323,0.207,/tld/equipment,0.336,0.38,0.5,
tld,en,/tld/support,.support,525,387,2159,36,36,0,3,3,0.207,0.121,/tld/plus,0.278,0.317,0.417,
tld,zh,/tld/support,.support,805,655,1014,35,35,0,3,3,0.294,0.19,/tld/plus,0.337,0.383,0.457,
tld,en,/tld/surf,.surf,597,431,2224,39,39,0,3,3,0.259,0.189,/tld/fit,0.261,0.285,0.385,
tld,zh,/tld/surf,.surf,857,679,953,35,35,0,3,3,0.342,0.263,/tld/fit,0.321,0.349,0.457,
tld,en,/tld/surgery,.surgery,616,453,2676,39,39,0,3,3,0.237,0.161,/tld/tires,0.254,0.308,0.385,
tld,zh,/tld/surgery,.surgery,882,707,1103,34,34,0,3,3,0.3,0.201,/tld/hospital,0.315,0.373,0.471,
tld,en,/tld/systems,.systems,506,371,2120,36,36,0,3,3,0.208,0.123,/tld/exchange,0.29,0.317,0.417,
tld,zh,/tld/systems,.systems,786,639,1009,35,35,0,3,3,0.257,0.171,/tld/exchange,0.332,0.368,0.457,
tld,en,/tld/tattoo,.tattoo,587,434,2321,38,38,0,3,3,0.249,0.135,/tld/singles,0.263,0.311,0.421,
tld,zh,/tld/tattoo,.tattoo,832,664,1043,35,35,0,3,3,0.304,0.187,/tld/singles,0.307,0.359,0.486,
tld,en,/tld/tax,.tax,558,390,1991,36,36,0,3,3,0.24,0.138,/tld/engineering,0.28,0.329,0.444,
tld,zh,/tld/tax,.tax,804,622,908,35,35,0,3,3,0.296,0.201,/tld/shoes,0.351,0.418,0.486,
tld,en,/tld/taxi,.taxi,594,426,2292,37,37,0,3,3,0.225,0.145,/tld/properties,0.251,0.29,0.432,
tld,zh,/tld/taxi,.taxi,863,681,955,35,35,0,3,3,0.307,0.207,/tld/properties,0.328,0.378,0.486,
tld,en,/tld/team,.team,515,337,1877,35,35,0,3,3,0.199,0.125,/tld/art,0.308,0.321,0.457,
tld,zh,/tld/team,.team,786,587,881,36,36,0,3,3,0.224,0.155,/tld/chat,0.338,0.36,0.472,
tld,en,/tld/tech,.tech,494,338,1850,35,35,0,3,3,0.214,0.129,/tld/space,0.315,0.331,0.457,
tld,zh,/tld/tech,.tech,785,612,800,34,34,0,3,3,0.225,0.158,/tld/shop,0.331,0.348,0.5,
tld,en,/tld/technology,.technology,550,415,2243,38,38,0,3,3,0.189,0.116,/tld/international,0.261,0.283,0.395,
tld,zh,/tld/technology,.technology,818,671,1081,36,36,0,3,3,0.272,0.173,/tld/international,0.321,0.362,0.444,
tld,en,/tld/tennis,.tennis,608,440,2347,40,40,0,3,3,0.249,0.132,/tld/hockey,0.25,0.291,0.4,
tld,zh,/tld/tennis,.tennis,890,707,1027,36,36,0,3,3,0.317,0.214,/tld/golf,0.334,0.373,0.472,
tld,en,/tld/th,.th,633,470,2608,42,41,0.024,3,3,0.195,0.133,/tld/ua,0.192,0.215,0.293,
tld,zh,/tld/th,.th,960,785,1089,39,39,0,3,3,0.35,0.225,/tld/ua,0.26,0.387,0.41,
tld,en,/tld/theater,.theater,552,389,2128,36,36,0,3,3,0.219,0.125,/tld/camera,0.284,0.31,0.417,
tld,zh,/tld/theater,.theater,836,661,1025,36,36,0,3,3,0.257,0.178,/tld/engineer,0.332,0.353,0.444,
tld,en,/tld/tickets,.tickets,567,402,2200,37,37,0,3,3,0.2,0.12,/tld/dentist,0.275,0.311,0.432,
tld,zh,/tld/tickets,.tickets,838,659,971,36,36,0,3,3,0.236,0.157,/tld/dentist,0.313,0.348,0.472,
tld,en,/tld/tienda,.tienda,644,481,2697,37,37,0,3,3,0.257,0.17,/tld/abogado,0.236,0.282,0.405,
tld,zh,/tld/tienda,.tienda,896,721,1080,34,34,0,3,3,0.374,0.259,/tld/kaufen,0.324,0.379,0.471,
tld,en,/tld/tips,.tips,543,374,1974,37,37,0,3,3,0.191,0.154,/tld/exchange,0.264,0.308,0.351,
tld,zh,/tld/tips,.tips,806,622,948,36,36,0,3,3,0.263,0.205,/tld/institute,0.345,0.397,0.472,
tld,en,/tld/tires,.tires,616,453,2421,38,38,0,3,3,0.254,0.161,/tld/immo,0.255,0.312,0.395,
tld,zh,/tld/tires,.tires,871,696,1044,34,34,0,3,3,0.327,0.204,/tld/immo,0.321,0.382,0.471,
tld,en,/tld/today,.today,503,376,2007,34,34,0,3,3,0.191,0.113,/tld/lol,0.286,0.289,0.441,
tld,zh,/tld/today,.today,764,625,939,35,35,0,3,3,0.24,0.163,/tld/cool,0.335,0.352,0.457,
tld,en,/tld/tokyo,.tokyo,538,443,2353,35,35,0,3,3,0.393,0.217,/tld/london,0.258,0.303,0.429,
tld,zh,/tld/tokyo,.tokyo,817,710,1005,33,33,0,3,3,0.409,0.268,/tld/london,0.32,0.369,0.485,
tld,en,/tld/tools,.tools,487,349,1932,34,34,0,3,3,0.194,0.123,/tld/us,0.307,0.314,0.441,
tld,zh,/tld/tools,.tools,723,573,882,35,35,0,3,3,0.219,0.163,/tld/zone,0.334,0.338,0.457,
tld,en,/tld/top,.top,473,337,1821,31,31,0,3,3,0.198,0.128,/tld/vip,0.307,0.307,0.484,
tld,zh,/tld/top,.top,766,618,806,32,32,0,3,3,0.229,0.17,/tld/vip,0.318,0.32,0.5,
tld,en,/tld/tours,.tours,584,411,2226,39,39,0,3,3,0.222,0.139,/tld/solar,0.268,0.311,0.41,
tld,zh,/tld/tours,.tours,841,652,991,35,35,0,3,3,0.274,0.201,/tld/shoes,0.332,0.378,0.486,
tld,en,/tld/town,.town,548,453,2425,39,39,0,3,3,0.222,0.135,/tld/bond,0.256,0.297,0.385,
tld,zh,/tld/town,.town,802,695,1030,34,34,0,3,3,0.288,0.189,/tld/report,0.326,0.377,0.471,
tld,en,/tld/toys,.toys,556,390,2122,37,37,0,3,3,0.239,0.147,/tld/shoes,0.272,0.308,0.405,
tld,zh,/tld/toys,.toys,810,632,928,35,35,0,3,3,0.328,0.229,/tld/shoes,0.346,0.399,0.457,
tld,en,/tld/tr,.tr,631,459,2496,36,36,0,3,3,0.231,0.202,/tld/vn,0.198,0.232,0.389,
tld,zh,/tld/tr,.tr,940,756,1017,37,37,0,3,3,0.378,0.287,/tld/vn,0.259,0.428,0.432,
tld,en,/tld/training,.training,549,386,2254,39,39,0,3,3,0.197,0.122,/tld/ventures,0.282,0.314,0.385,
tld,zh,/tld/training,.training,834,659,1038,36,36,0,3,3,0.271,0.188,/tld/market,0.332,0.367,0.444,
tld,en,/tld/travel,.travel,601,418,2343,37,37,0,3,3,0.194,0.117,/tld/tours,0.261,0.296,0.432,
tld,zh,/tld/travel,.travel,913,712,1042,36,36,0,3,3,0.262,0.174,/tld/shoes,0.318,0.366,0.472,
tld,en,/tld/tv,.tv,514,344,1807,34,34,0,3,3,0.204,0.129,/tld/space,0.309,0.325,0.471,
tld,zh,/tld/tv,.tv,768,580,750,34,34,0,3,3,0.232,0.164,/tld/live,0.336,0.354,0.5,
tld,en,/tld/tw,.tw,609,446,2565,35,35,0,3,3,0.222,0.143,/tld/pt,0.237,0.292,0.429,
tld,zh,/tld/tw,.tw,925,750,971,36,36,0,3,3,0.321,0.232,/tld/pt,0.272,0.406,0.444,
tld,en,/tld/ua,.ua,631,468,2554,40,40,0,3,3,0.232,0.148,/tld/ke,0.232,0.282,0.375,
tld,zh,/tld/ua,.ua,929,754,1061,38,38,0,3,3,0.35,0.239,/tld/th,0.258,0.391,0.421,
tld,en,/tld/uk,.uk,491,390,2015,36,36,0,3,3,0.234,0.14,/tld/au,0.28,0.303,0.417,
tld,zh,/tld/uk,.uk,758,645,908,35,35,0,3,3,0.303,0.218,/tld/de,0.293,0.38,0.457,
tld,en,/tld/university,.university,620,457,2730,37,37,0,3,3,0.263,0.147,/tld/hospital,0.253,0.304,0.405,
tld,zh,/tld/university,.university,888,713,1173,34,34,0,3,3,0.31,0.219,/tld/shopping,0.317,0.381,0.471,
tld,en,/tld/us,.us,424,323,1749,31,31,0,3,3,0.206,0.126,/tld/cloud,0.337,0.34,0.484,
tld,zh,/tld/us,.us,686,573,760,31,31,0,3,3,0.221,0.16,/tld/space,0.34,0.342,0.516,
tld,en,/tld/uy,.uy,670,507,2732,36,36,0,3,3,0.248,0.17,/tld/lt,0.199,0.256,0.389,
tld,zh,/tld/uy,.uy,1007,832,1085,38,38,0,3,3,0.349,0.254,/tld/pe,0.241,0.4,0.421,
tld,en,/tld/uz,.uz,610,450,2501,35,35,0,3,3,0.216,0.152,/tld/lu,0.226,0.255,0.4,
tld,zh,/tld/uz,.uz,974,802,1003,36,36,0,3,3,0.27,0.2,/tld/ro,0.25,0.357,0.417,
tld,en,/tld/vacations,.vacations,575,409,2327,37,37,0,3,3,0.191,0.137,/tld/ventures,0.264,0.296,0.405,
tld,zh,/tld/vacations,.vacations,829,651,1052,34,34,0,3,3,0.263,0.184,/tld/flights,0.338,0.379,0.471,
tld,en,/tld/vegas,.vegas,618,455,2416,37,37,0,3,3,0.339,0.193,/tld/amsterdam,0.253,0.298,0.405,
tld,zh,/tld/vegas,.vegas,910,735,1052,34,34,0,3,3,0.35,0.229,/tld/amsterdam,0.3,0.342,0.471,
tld,en,/tld/ventures,.ventures,484,349,1909,36,36,0,3,3,0.215,0.141,/tld/capital,0.306,0.35,0.417,
tld,zh,/tld/ventures,.ventures,758,611,973,35,35,0,3,3,0.267,0.192,/tld/capital,0.345,0.38,0.457,
tld,en,/tld/vet,.vet,574,411,2182,35,35,0,3,3,0.204,0.113,/tld/catering,0.277,0.28,0.429,
tld,zh,/tld/vet,.vet,821,646,921,33,33,0,3,3,0.291,0.183,/tld/catering,0.333,0.366,0.485,
tld,en,/tld/video,.video,519,364,1977,35,35,0,3,3,0.199,0.122,/tld/land,0.298,0.316,0.457,
tld,zh,/tld/video,.video,783,611,941,35,35,0,3,3,0.231,0.164,/tld/land,0.339,0.368,0.486,
tld,en,/tld/villas,.villas,566,401,2265,37,37,0,3,3,0.238,0.149,/tld/limo,0.273,0.334,0.432,
tld,zh,/tld/villas,.villas,852,671,1046,37,37,0,3,3,0.275,0.189,/tld/cruises,0.322,0.379,0.459,
tld,en,/tld/vin,.vin,617,454,2328,37,37,0,3,3,0.219,0.129,/tld/glass,0.251,0.294,0.405,
tld,zh,/tld/vin,.vin,877,702,1013,34,34,0,3,3,0.271,0.177,/tld/glass,0.312,0.36,0.471,
tld,en,/tld/vip,.vip,511,325,1762,32,32,0,3,3,0.216,0.135,/tld/space,0.325,0.344,0.5,
tld,zh,/tld/vip,.vip,747,545,703,33,33,0,3,3,0.25,0.178,/tld/design,0.375,0.404,0.515,
tld,en,/tld/vision,.vision,608,445,2460,38,38,0,3,3,0.246,0.157,/tld/graphics,0.24,0.284,0.395,
tld,zh,/tld/vision,.vision,883,708,1074,35,35,0,3,3,0.3,0.198,/tld/shopping,0.306,0.353,0.457,
tld,en,/tld/vn,.vn,600,434,2482,37,37,0,3,3,0.315,0.192,/tld/ph,0.24,0.316,0.405,
tld,zh,/tld/vn,.vn,929,751,972,37,37,0,3,3,0.392,0.277,/tld/ph,0.263,0.444,0.432,
tld,en,/tld/vodka,.vodka,604,439,2373,38,38,0,3,3,0.217,0.139,/tld/cricket,0.26,0.312,0.421,
tld,zh,/tld/vodka,.vodka,868,688,1002,35,35,0,3,3,0.273,0.195,/tld/casa,0.303,0.358,0.486,
tld,en,/tld/voyage,.voyage,579,414,2343,38,38,0,3,3,0.216,0.124,/tld/cruises,0.268,0.304,0.421,
tld,zh,/tld/voyage,.voyage,868,689,1024,37,37,0,3,3,0.271,0.177,/tld/clothing,0.323,0.372,0.459,
tld,en,/tld/wang,.wang,560,462,2524,37,37,0,3,3,0.189,0.109,/tld/win,0.235,0.261,0.405,
tld,zh,/tld/wang,.wang,866,756,1049,35,35,0,3,3,0.226,0.151,/tld/win,0.293,0.322,0.457,
tld,en,/tld/watch,.watch,556,400,2079,35,35,0,3,3,0.191,0.122,/tld/care,0.268,0.306,0.457,
tld,zh,/tld/watch,.watch,823,648,937,36,36,0,3,3,0.238,0.167,/tld/tips,0.333,0.372,0.472,
tld,en,/tld/website,.website,541,414,2124,37,37,0,3,3,0.178,0.118,/tld/work,0.256,0.266,0.405,
tld,zh,/tld/website,.website,800,661,954,35,35,0,3,3,0.231,0.161,/tld/fashion,0.323,0.35,0.457,
tld,en,/tld/wedding,.wedding,578,413,2223,37,37,0,3,3,0.213,0.157,/tld/fashion,0.266,0.295,0.432,
tld,zh,/tld/wedding,.wedding,852,673,987,36,36,0,3,3,0.288,0.219,/tld/fashion,0.317,0.356,0.472,
tld,en,/tld/wiki,.wiki,509,372,2006,34,34,0,3,3,0.191,0.124,/tld/gg,0.278,0.29,0.471,
tld,zh,/tld/wiki,.wiki,756,603,908,35,35,0,3,3,0.223,0.158,/tld/zone,0.322,0.338,0.486,
tld,en,/tld/win,.win,613,445,2432,38,38,0,3,3,0.189,0.126,/tld/wang,0.254,0.301,0.421,
tld,zh,/tld/win,.win,879,695,988,35,35,0,3,3,0.257,0.176,/tld/cricket,0.31,0.369,0.486,
tld,en,/tld/wine,.wine,545,371,2070,37,37,0,3,3,0.199,0.131,/tld/kitchen,0.287,0.31,0.432,
tld,zh,/tld/wine,.wine,816,622,889,36,36,0,3,3,0.261,0.176,/tld/kitchen,0.334,0.379,0.472,
tld,en,/tld/work,.work,580,410,2180,39,39,0,3,3,0.188,0.121,/tld/fashion,0.263,0.296,0.41,
tld,zh,/tld/work,.work,882,694,1000,37,37,0,3,3,0.244,0.173,/tld/fashion,0.305,0.348,0.459,
tld,en,/tld/works,.works,538,366,1989,35,35,0,3,3,0.209,0.138,/tld/email,0.291,0.312,0.457,
tld,zh,/tld/works,.works,788,599,913,37,37,0,3,3,0.234,0.182,/tld/group,0.325,0.346,0.459,
tld,en,/tld/world,.world,518,340,1895,34,34,0,3,3,0.203,0.132,/tld/art,0.313,0.329,0.471,
tld,zh,/tld/world,.world,763,567,858,34,34,0,3,3,0.224,0.182,/tld/space,0.338,0.358,0.5,
tld,en,/tld/wtf,.wtf,523,372,2061,35,35,0,3,3,0.18,0.113,/tld/us,0.282,0.282,0.429,
tld,zh,/tld/wtf,.wtf,800,637,886,35,35,0,3,3,0.229,0.163,/tld/today,0.327,0.336,0.457,
tld,en,/tld/xyz,.xyz,481,343,1805,33,33,0,3,3,0.2,0.128,/tld/art,0.308,0.321,0.485,
tld,zh,/tld/xyz,.xyz,733,582,765,33,33,0,3,3,0.224,0.157,/tld/space,0.327,0.344,0.515,
tld,en,/tld/yoga,.yoga,540,377,2023,36,36,0,3,3,0.185,0.118,/tld/dental,0.278,0.281,0.417,
tld,zh,/tld/yoga,.yoga,812,637,891,35,35,0,3,3,0.231,0.178,/tld/fashion,0.305,0.327,0.457,
tld,en,/tld/za,.za,643,480,2669,36,36,0,3,3,0.282,0.206,/tld/lk,0.222,0.276,0.417,
tld,zh,/tld/za,.za,943,768,1039,37,37,0,3,3,0.337,0.25,/tld/lk,0.253,0.384,0.432,
tld,en,/tld/zone,.zone,482,342,1857,34,34,0,3,3,0.21,0.138,/tld/center,0.313,0.329,0.471,
tld,zh,/tld/zone,.zone,749,593,890,37,37,0,3,3,0.233,0.169,/tld/club,0.329,0.345,0.459,
guide,en,/guide/3dprint,3D printing,884,778,4288,45,45,0,3,3,0.063,0.049,/guide/villarental,0.092,0.097,0.311,
guide,zh,/guide/3dprint,3D 打印,1489,1288,1708,49,49,0,3,3,0.065,0.054,/guide/saas,0.097,0.103,0.265,
guide,en,/guide/accounting,Accounting & tax,937,790,4491,53,53,0,3,3,0.058,0.046,/guide/legal,0.089,0.093,0.208,
guide,zh,/guide/accounting,会计财税,1598,1328,1656,45,45,0,3,3,0.067,0.057,/guide/legal,0.103,0.109,0.356,
guide,en,/guide/agency,Agencies & studios,729,600,3330,48,48,0,3,3,0.068,0.055,/guide/photography,0.119,0.121,0.229,
guide,zh,/guide/agency,咨询工作室,1285,1037,1305,47,47,0,3,3,0.079,0.068,/guide/podcast,0.131,0.131,0.34,
guide,en,/guide/agent,AI agents,811,693,3705,46,46,0,3,3,0.062,0.059,/guide/ai,0.068,0.068,0.239,
guide,zh,/guide/agent,AI 智能体,1371,1160,1621,48,48,0,3,3,0.074,0.068,/guide/ai,0.092,0.093,0.229,
guide,en,/guide/ai,AI products,758,650,3510,51,51,0,3,3,0.062,0.059,/guide/agent,0.073,0.076,0.216,
guide,zh,/guide/ai,AI 产品,1286,1087,1480,51,51,0,3,3,0.074,0.068,/guide/agent,0.099,0.099,0.216,
guide,en,/guide/aiart,AI art tools,860,725,3860,45,45,0,3,3,0.053,0.05,/guide/ai,0.059,0.062,0.2,
guide,zh,/guide/aiart,AI 绘画,1505,1240,1715,48,48,0,3,3,0.067,0.055,/guide/ai,0.086,0.087,0.229,
guide,en,/guide/animation,Animation studios,965,815,4390,52,52,0,3,3,0.058,0.046,/guide/incense,0.087,0.094,0.269,
guide,zh,/guide/animation,动画工作室,1635,1353,1647,53,53,0,3,3,0.071,0.062,/guide/fruitshop,0.109,0.119,0.321,
guide,en,/guide/antiques,Antique shops,770,627,3436,43,43,0,3,3,0.064,0.052,/guide/legal,0.111,0.113,0.326,
guide,zh,/guide/antiques,古董古玩店,1331,1066,1391,46,46,0,3,3,0.078,0.066,/guide/auction,0.127,0.129,0.37,
guide,en,/guide/apartment,Apartment rentals,916,766,4416,55,55,0,3,3,0.061,0.05,/guide/hotel,0.09,0.098,0.255,
guide,zh,/guide/apartment,长租公寓,1607,1352,1690,48,48,0,3,3,0.078,0.063,/guide/realtor,0.112,0.122,0.333,
guide,en,/guide/appliancerepair,Appliance repair,1000,854,4723,54,54,0,3,3,0.057,0.044,/guide/equipmentrental,0.084,0.091,0.259,
guide,zh,/guide/appliancerepair,家电维修,1628,1375,1670,48,48,0,3,3,0.073,0.069,/guide/plumber,0.111,0.122,0.333,
guide,en,/guide/aquarium,Aquariums & reptiles,911,768,4298,48,48,0,3,3,0.055,0.046,/guide/realestate,0.089,0.089,0.229,
guide,zh,/guide/aquarium,水族爬宠,1552,1292,1653,47,47,0,3,3,0.077,0.062,/guide/aquascaping,0.107,0.109,0.34,
guide,en,/guide/aquascaping,Aquascaping,793,643,3444,41,41,0,3,3,0.067,0.054,/guide/basketball,0.11,0.111,0.268,
guide,zh,/guide/aquascaping,观赏鱼造景,1247,994,1231,44,44,0,3,3,0.09,0.07,/guide/cricket,0.147,0.155,0.364,
guide,en,/guide/archery,Archery ranges,868,721,3799,50,50,0,3,3,0.069,0.057,/guide/equestrian,0.097,0.103,0.28,
guide,zh,/guide/archery,射箭馆,1458,1196,1473,45,45,0,3,3,0.086,0.079,/guide/bowling,0.12,0.136,0.356,
guide,en,/guide/auction,Auction houses,791,652,3657,42,42,0,3,3,0.064,0.052,/guide/photography,0.108,0.11,0.333,
guide,zh,/guide/auction,拍卖行,1330,1069,1425,45,45,0,3,3,0.082,0.066,/guide/watches,0.124,0.124,0.356,
guide,en,/guide/audiobook,Audiobooks & voiceover,974,825,4259,53,53,0,3,3,0.057,0.046,/guide/legal,0.086,0.094,0.208,
guide,zh,/guide/audiobook,有声书配音,1619,1331,1616,50,50,0,3,3,0.07,0.056,/guide/deli,0.108,0.116,0.32,
guide,en,/guide/automotive,Automotive,696,574,3181,38,38,0,3,3,0.066,0.055,/guide/photography,0.12,0.122,0.289,
guide,zh,/guide/automotive,汽车出行,1170,954,1223,42,42,0,3,3,0.071,0.056,/guide/taekwondo,0.129,0.129,0.381,
guide,en,/guide/autoparts,Auto parts brands,874,721,3819,46,46,0,3,3,0.07,0.062,/guide/wig,0.101,0.104,0.239,
guide,zh,/guide/autoparts,汽配用品品牌,1385,1124,1493,47,47,0,3,3,0.088,0.08,/guide/wig,0.121,0.131,0.34,
guide,en,/guide/axethrowing,Axe-throwing venues,856,704,3702,47,47,0,3,3,0.094,0.08,/guide/lasertag,0.098,0.107,0.298,
guide,zh,/guide/axethrowing,飞斧馆,1342,1066,1323,45,45,0,3,3,0.119,0.104,/guide/lasertag,0.133,0.147,0.378,
guide,en,/guide/babystore,Baby & maternity stores,864,707,3861,45,45,0,3,3,0.067,0.053,/guide/evcharging,0.1,0.105,0.244,
guide,zh,/guide/babystore,母婴用品,1384,1114,1367,45,45,0,3,3,0.081,0.067,/guide/kidsphoto,0.131,0.137,0.356,
guide,en,/guide/badminton,Badminton clubs,817,681,3700,43,43,0,3,3,0.062,0.05,/guide/rugby,0.104,0.106,0.326,
guide,zh,/guide/badminton,羽毛球馆,1458,1204,1473,44,44,0,3,3,0.074,0.064,/guide/judo,0.117,0.124,0.386,
guide,en,/guide/bakery,Bakeries & desserts,853,695,3790,47,47,0,3,3,0.061,0.049,/guide/photography,0.099,0.101,0.234,
guide,zh,/guide/bakery,烘焙甜品,1419,1165,1457,49,49,0,3,3,0.073,0.063,/guide/realestate,0.119,0.123,0.327,
guide,en,/guide/bambooweaving,Bamboo weaving studios,1002,834,4380,54,54,0,3,3,0.1,0.09,/guide/brocade,0.091,0.114,0.204,
guide,zh,/guide/bambooweaving,竹编工坊,1464,1177,1388,41,41,0,3,3,0.125,0.12,/guide/brocade,0.13,0.142,0.415,
guide,en,/guide/bar,Bars & lounges,969,811,4228,50,50,0,3,3,0.057,0.046,/guide/legal,0.088,0.095,0.22,
guide,zh,/guide/bar,酒吧清吧,1535,1284,1681,49,49,0,3,3,0.069,0.057,/guide/organicfood,0.11,0.116,0.327,
guide,en,/guide/barber,Barbershops & salons,873,726,3963,47,47,0,3,3,0.062,0.051,/guide/yoga,0.096,0.101,0.234,
guide,zh,/guide/barber,美发理容,1533,1272,1625,46,46,0,3,3,0.069,0.058,/guide/permanentmakeup,0.108,0.113,0.348,
